developer_id,name,inn,ogrn
17816,СЗ СТОУН ДЕВЕЛОПМЕНТ,7203532966,1227200001896
11720,СЗ ЮСК-ЮГ,2634107879,1202600016520
18424,СЗ ЖИЛСТРОЙ-35,2014038897,1232000006611
26705,СЗ СИТИ СТРОГИНО,7735191428,1217700258214
18893,СЗ ПРОГРЕСС СТРОЙ,2311363201,1242300019818
3288,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,1077847032614
24573,СЗ КВАРТАЛЫ НЕМИРОВИЧА 2,5407977631,1205400010012
13789,СЗ СКАЗОЧНЫЙ ГОРОД,2464229877,1102468052719
34165,СЗ СИНЕРГИЯ-РИЭЛТИ,7810989219,1147847332544
23879,ДОМЭЛИТСТРОЙ,2015001184,1102031003370
19013,СЗ ЦЕНТР НЕДВИЖИМОСТИ,7729741151,1137746432097
17362,СЗ ЦЕНТРСТРОЙ,2511117700,1212500019819
13057,СЗ ТЕХСТРОЙ-Т,1651035012,1031619000159
16742,СЗ РИТМ ДЕВЕЛОПМЕНТ,4706043395,1214700017432
1089,СЗ ДСК КПД-ГАЗСТРОЙ,5410045452,1125476007260
28869,СЗ ЭВИЛИН-ПАРК-1,2635265250,1252600005338
8519,СЗ ЭКО-СТРОЙ,7203456754,1187232021162
2653,СЗ ШЕФ ПОВАР,3904048756,1023900584619
16939,СЗ РЕСУРС ДЕВЕЛОПМЕНТ - ОСТРОГОРНАЯ,2543167976,1222500019763
23327,СЗ БЕЛЫЙ КВАРТАЛ,7453357210,1237400047334
8654,СЗ НЕКРАСОВСКИЙ,275914256,1180280011262
369,СЗ УНИСТРОЙРЕГИОН,1657102240,1111690007835
3139,КГИС,2311150637,1122311012361
798,СЗ СК ВЕК,1001010821,1021000527965
14810,СЗ СИМСТРОЙПРОЕКТ,9102264739,1209100006862
3343,СЗ ВОРОНЕЖБЫТСТРОЙ,3665056545,1063667239844
15472,СЗ СИНЕРГИЯ-ПРОЕКТ,7810955322,1147847358878
9380,КС КАЗАНЬ СЗ,1660320312,1181690085720
14602,СЗ ОМЕГА САЛГИР,9102261304,1199112020469
22054,СЗ ЛАЗУРИТ,7714477497,1217700497112
18878,СЗ АТЛАНТИС СКАЙ СИТИ,7734459619,1227700551616
14576,СЗ РКС-НАХАБИНО,5024217650,1215000115615
22442,СЗ ПРОЕКТ-С-44,2540280726,1232500029035
18564,СЗ РАЗУМ НА МАТВЕЕВА,3000010710,1233000006260
13668,СЗ ОГНИ,2540215300,1152540007608
1547,СЗ ЭРБИАЙ-7,7801282166,1157847199993
2340,СЗ УНИКОМ,3307021246,1163328056605
22755,СЗ-ТАССАМ,2014042879,1242000006148
15137,СЗ РИВЕРСАЙД,7729326349,1027700206159
18501,СЗ РАЗУМ НА ЗВЕЗДНОЙ,3000009640,1233000005193
2689,СЗ УК ЭФЕС,6670333768,1116670008905
3368,СЗ СТРОЙСОЮЗ,4345276039,1104345006160
14021,СЗ ЗЕЛЕНЫЕ АЛЛЕИ,7203506363,1207200012227
18978,СЗ СК-НОВЫЙ РОСТОВ,6164133240,1206100035514
18634,СЗ СВОЙ КВАРТАЛ,2700004773,1232700001280
18808,СЗ БАЙКАЛ ПЛЮС,7730317067,1247700028883
31140,СЗ ТИМИРЯЗЕВСКИЙ ПАРК,9703027891,1217700084898
18976,СЗ ДОМСТРОЙ-БАРНАУЛ22,2221237570,1172225049590
6121,ГОРСТРОЙЗАКАЗЧИК,3525016782,1023500880370
16860,СЗ ДСК-3,1000006830,1231000000758
1122,СЗ СК СМУ88,1660200103,1141690025223
14605,СЗ ЯРД ИНВЕСТ,3906406291,1213900011467
16380,СЗ ЮГ-СТРОЙ,2540274962,1232500004890
23288,СЗ АРЕНА,7100053016,1247100004370
16989,СЗ КВАДРО,3459065689,1153443028408
21869,СЗ АКВАТОРИЯ ВЛ,2540277360,1232500014559
7377,СЗ ОБД,2312016730,1022301172453
3403,СК НОВЫЙ ГОРОД,572005126,1130572001372
9347,СЗ БМ-ГРУПП,7453321358,1187456021895
9918,СЗ ТСК КАСКАД,2352055982,1192375066036
12922,СЗ ПИК-ПРИМОРЬЕ,2540257614,1202500022152
17712,СЗ СОСЕДИ М-ЛЕВЕЛ,5638081352,1235600007884
2092,НУВЕЛЬ,6215019242,1066234043270
2534,СЗ РУСАГРОСТРОЙ,1215078778,1021200782173
20685,СЗ ИМЕНА. КЛЮЧЕВОЙ,3700012529,1233700010554
28805,СЗ КОМЕТА,7810733390,1187847183259
14744,СЗ ФОРВАРД ГРУПП,9103095265,1209100016685
10884,СЗ КРЫЛЬЯ,7207020736,1207200009510
16649,СЗ ГК СУ-1,276944983,1190280055459
21474,СЗ АКВИЛОН ИВАНОВО,3700017453,1243700002160
37211,СЗ ЭЛИТ.СТРОЙ,7806600983,1227800098844
10891,СЗ КИСЛОРОД,2367015397,1202300044462
225,СЗ ПАРТНЕР-СТРОЙ,7203062823,1027200785842
7523,СЗ СТМ,5904032855,1025900894425
9356,СЗ ДОК,7203480852,1197232014154
15554,СЗ АЛЬФА,7100011055,1217100010907
39403,СЗ ДОМСТРОЙ,7604402315,1257600007422
19269,СЗ ДА НА АМУНДСЕНА,6678135951,1246600013747
9625,СЗ МЕГАТЕК-СТРОЙ,2801255484,1202800001029
39226,СЗ МОДЕРН ПАРК,500047342,1260500000804
34071,СЗГЕОЛОГ ЯМАЛА,2365020666,1132365000019
11067,СЗ РОДНЫЕ БЕРЕГА,2221248109,1202200014477
448,СЗ КОТАР,5027112060,1055013038706
15429,ЖК ПАРКМАЯК СЗ,1840104053,1211800008045
15966,СЗ ЛЕГЕНДЫ НОВОСИБИРСКА,5406801138,1195476071328
17382,СЗ АТЛАС ШАТУРСКИЙ,6671277481,1236600044240
16646,СЗ БАЗИСНЫЙ ЭЛЕМЕНТ,5262115978,1035205765319
12622,СЗ УНИСТРОЙРЕГИОН-1,1660313450,1181690045030
27130,СЗ ТЕКТУМ-1,1655491778,1221600104186
40989,СЗ ЛЕВЕЛ СПБ,7840112351,1247800031346
29087,СЗ ЗАОСТРОВКА,5902064763,1235900001985
134,СЗ СК РБ ИЛИ АО СЗ СК РБ,326012555,1020300987420
17268,СЗ ОСКАР,5405045312,1195476055610
16013,СЗ МЕГАПОЛИС,300007141,1220300005342
16769,СЗ БЛИЗНЕЦЫ,5260484627,1225200024719
13954,СЗ НД - 1.2.1 КПД,276956795,1200200060356
22926,СЗ АСПЕЙС ХОРОШЕВСКАЯ,7725520786,1047796725448
19835,СЗ ПМД-ПАРКОВЫЙ,5904402513,1225900016253
147,СЗ УДС-ДЕВЕЛОПМЕНТ,1841036511,1131841006318
10833,СЗ ГРАНЕЛЬ ЖЛ,5018198181,1195081001455
27754,СЗ ИНВЕСТ-СТРОЙ,9103084908,1179102014354
27745,ЛЕГЕНДА МАГНИТОГОРСКОЙ,7810405791,1257800017485
8571,СЗ ВИРА НА БРОННОМ,5410076757,1185476086377
8866,СЗ МАРГО,2318030032,1042310483500
14351,СЗ ПРОГРЕСС,5404084566,1195476006164
15682,СЗ К11,7716945454,1207700077386
11907,СЗ СПЕЦИНЖСТРОЙ,6318111144,1026301527823
188,ГЛАВСТРОЙ-СПБ СЗ,7839347260,1069847534360
12893,СЗ ДОМОСТРОЙ,5836623303,1065836012813
12337,СЗ ДС-ИНВЕСТСТРОЙ,2223613734,1162225093425
32230,СЗ ДЕКОМ,9714022038,1237700682119
15522,СЗ СКМ-БЛЮХЕРА,6670506650,1226600003740
11930,СЗ ЗЕЛЕНЫЙ ПАРК,722005093,1190726002994
33089,СЗ СИНИЦА. РЕФОРМА 1,6658580104,1256600034240
10541,СЗ ПРИМОРСКИЙ,2901301840,1202900003745
8198,СЗ ВОСТОК ДЕВЕЛОПМЕНТ,7202197553,1097232016254
20142,СЗ КРОНУНГ ЮГ,7840109567,1237800124341
14457,СЗ ДАГЖИЛСТРОЙ,554007459,1210500003306
18437,СЗ СТРОЙЖИЛСЕРВИС-6,2628062235,1242600000170
31303,СЗ РАУМА,5032381196,1245000074571
34715,СЗ ПАРТНЕР,7604362782,1197627028829
22001,СЗ АСИ-7,278941882,1180280038289
20819,СЗ РКС-ЮЖНЫЙ ФОРТ,6900012338,1246900008101
17044,СЗ МЕРИДИАН ВОСТОК,7203551944,1237200003237
37678,СЗ СУ-7 ГРУППА А,2635266014,1252600009045
1269,СЗ ПЕТРОВА-1,1831157235,1121831008705
17543,СЗ ГРАНИТ,5038180672,1235000088630
12722,СЗ ПЕРЕСВЕТ-ЮГ МЕТИЗНЫЙ,3443142955,1193443009176
30629,СЗ ИНВЕСТРЕСУРСПЛЮС,1650321123,1151674004415
14579,СЗ ЮГ-СТРОЙФОРТ,6150101320,1216100018507
17202,СЗ АТЛАНТСТРОЙ-3,2502068976,1222500018366
398,СЗ ОМСК-ТРЭЙС,5507061970,1025501380519
37457,СЗ ХАНСА МОСКОВСКИЙ,7802705248,1207800038786
15570,СЗ ЮНИТ,5402072540,1225400016710
11113,СЗ ЭТАЛОН БАЛТЫМ,6686128299,1206600054088
12915,СЗ МЕГАСТРОЙ,2366021006,1202300030602
14238,СЗ НЕОПОЛИС,3906397865,1203900016176
11161,СЗ ЛОГИСТИК 48,4824063550,1144824000628
10594,СЗ К ПРОЕКТ,7751164527,1197746384010
23352,СЗ ОРБИТА,7842192169,1217800073501
14680,СЗ ЦВЕТНОЙ БУЛЬВАР,3257077762,1213200000144
21087,СЗ ПРОГРЕСС-32,5406830876,1235400015553
23895,СЗ СТРАНА.ТОПОЛЁВАЯ,6165204247,1166196107142
13981,СЗ АЛГОРИТМ СЕРТОЛОВО,7802917676,1217800174283
16238,СЗ К-25,7802935467,1237800005673
20850,СЗ ЛОДОЧНАЯ,7733813507,1127746682755
11394,СЗ ТРИ ЭС НОВЫЙ ГОРОД,9701144617,1197746527439
8136,СЗ ПАНОРАМАИНВЕСТ,7460044666,1187456058426
23175,СЗ РАЗВИТИЕ КУРОРТОВ ПЯТИГОРСК,2632124981,1242600015052
11062,СЗ ДС,2464123327,1152468053880
19781,СЗ КОМФОРТ,2901305820,1212900003304
22175,СЗ ЭКОПЛЮС,2006008497,1242000001055
7849,СЗ КАПИЛИР,3528098110,1053500217517
33067,СЗ ЭРИДАН,1655502243,1241600020034
24600,СЗ СТРОЙКОМ,100007190,1230100003484
13698,СЗ КПД-ГАЗСТРОЙ СИТИ,5410088086,1215400022694
6350,СЗ ТЕРИБЕРСКИЙ БЕРЕГ,7701511447,1037739970773
3945,СЗ РИК,3665048336,1053600015886
12432,СЗ КОРОНА,7751179883,1207700161151
16042,СЗ НОВАЯ ЖИЗНЬ НАГАНОВА,7300007000,1227300010717
12926,СЗ ПСК ДОМ - ЦЕНТР,7203380897,1167232064394
10837,СЗ СИБИРСКИЕ ЗВЁЗДЫ,5410083955,1205400022332
18465,СЗ ТАЛАН-РЕГИОН-38,1841099906,1211800013150
19214,СЗ АРИСТОВО-СИТИ,9717125289,1227700825538
18956,СЗ САМОЛЕТ-КОРОЛЕВ,5027310217,1225000108893
1848,СЗ КАСКАД,7448189746,1167456063092
23708,СЗ ДИНАСТИЯ,1400033612,1241400003613
22896,СЗ ШИРОТА-2,2221261702,1242200011998
14268,РСУ СЗ РАЗВИТИЕ,3662134153,1083668020303
16673,СЗ РНГС,5408027390,1205400030362
16145,СЗ ЮЖНОЕ,9727001740,1227700376837
16982,СЗ ДАГДОМСТРОЙ,554007480,1210500003625
17887,СЗ ГАЛС-ШЛЮЗОВАЯ,9705211180,1237700744005
23569,СЗ АВИОР,7810734161,1187847196184
17363,СЗ СМ ЭНТАЗИС,5800000312,1235800008498
10526,СЗ ЛИДЕР-1,2543149279,1202500011031
802,СЗ РИЧ-ПЛЮС,9201004259,1149204012638
17684,СЗ НОВЫЙ ГОРОД,9102256047,1199112010107
19087,СЗ БЛЭКСМИТ,7842184263,1207800116699
7468,ТЕННИС-ПАЛАС,7204098445,1067203209292
164,СЗ ГРАЖДАНСТРОЙ,6730033514,1026701441634
30242,СЗ ЭВИЛИН - ЮГ,2635261930,1242600007825
17205,СПЕЦЗАСТРОЙЩИК ПРОФИ-ЭЛИТСТРОЙ,5038153622,1205000043203
18843,ЦЕНТР УРАЛ,6670515729,1236600025903
21097,КОМФОРТ И ФУНКЦИОНАЛЬНОСТЬ. СЗ,6671307993,1246600037529
17017,СЗ НОВОЕ ВРЕМЯ - ХИМКИ,5047278674,1235000088553
19028,СЗ СЕВЕРНЫЙ-Л,900010724,1240900001077
23566,СЗ ДОМБАЙ-КУРОРТ,2628062330,1242600002171
9421,СЗ ХУТОР,5261047394,1065261002080
18832,СЗ СНЕГИРИ,5404950568,1235400051193
14790,СЗ ПРОЕКТСТРОЙ,2721164369,1082721447820
11619,СЗ КВАРТАЛ-2,3662280796,1193668043854
17632,СЗ КИТ,1500010520,1231500002777
1396,СЗ ВНЕШСТРОЙ,7105005841,1027100684214
19656,СЗ ВИРА НА ДЕРЖАВИНА,5405066048,1215400034651
40985,СЗ ВИДНЫЙ,7447319110,1247400026510
7344,ЯРКИЙ МИР,7722442868,1187746257038
237,ИСК АРКАДА,2536148933,1042503032846
18963,СЗ КРЫЛЬЯ ДЕВЕЛОПМЕНТ,7203575504,1247200009341
12728,СЗ ЭЛИТСТРОЙИНВЕСТ,7604365328,1207600005513
8929,СЗ ГРАДЭК,5838013906,1195835006894
17046,СЗ КВАРТАЛ ПОЛЯНЫ,6234184587,1196234008673
806,СЗ НАДЕЖДА ДЕВЕЛОПМЕНТ,3257008751,1133256013384
16386,СЗ СМОЛДОМСТРОЙ,6732240040,1226700022757
17136,СЗ СТРАНА.НОВОСИБИРСК,9703112561,1227700650066
1740,СЗ АКФЕН,7728306340,1037728055331
402,СЗ ТЕРМОДОМ,5838041075,1025801501274
40994,СК АЛИКОЛОБ 1,500049100,1260500002597
13645,СЗ КОСМОС,2724237167,1192724022589
1378,СЗ ПЕРМСКИЙ,5902137958,1025900512076
17015,СЗ ФОРУМ - ЖК ФОРМА,6671189186,1216600062634
36050,СЗ ТЕРРИТОРИЯ,9403032072,1249400009561
21998,СЗ ГК АБС ЖБИ,3663161456,1233600006606
108,СЗ ВЕГА,3123204306,1093123015556
14189,СЗ КАНТРИ КЛАБ,7751215690,1227700080420
17070,СЗ ГАЛС-ФРИДРИХА ЭНГЕЛЬСА,7714476782,1217700458139
30592,СЗ КОРПОРАЦИЯ СМУ-5,9310017508,1259300000299
21515,СЗ КОНТРАКТСТРОЙ,1200015158,1241200002009
22367,СЗ ЛИТЕРАТУРНЫЙ КВАРТАЛ,9701209688,1227700354837
19254,СЗ АРКТУР,3300009867,1243300001603
15622,СЗ ТВОЕ МЕСТО,100003090,1220100002572
22433,СЗ УВИЛЬДЫ-РЕЗОРТ,7453361230,1247400026323
24286,СЗ ГЕРМЕССТРОЙ,9721079765,1197746265452
14023,СЗ ОНИКС-ДУБРАВА,3102050870,1213100015490
27806,СЗ КАСТОР,5190099428,1245100002290
21974,СЗ ТАЛАН-РЕГИОН-58,1800002506,1231800012784
33008,СЗ ОРГТЕХСТРОЙ,800008834,1230800003213
6458,СЗ СТРОЙИНДУСТРИЯ,7701620421,1057748493098
20385,СЗ ГОРОД,7714328368,1157746095165
17874,СЗ СТРОЙБИЗНЕС,1200013471,1241200000326
14587,СЗ САМОЛЕТ-ЛАВРИКИ,7813656377,1217800130679
9431,СЗ НИКИНВЕСТ-СТРОЙ,3905070955,1053900201805
17026,СЗ ПАРТИКЛ-ЛИНЕЙНЫЙ,3000006939,1233000002465
2561,СТМ,1513054148,1151513001969
8095,ПЕРВАЯ ИК - МИКРОРАЙОН САДОВЫЙ ЖИЛЫЕ ДОМА 1-8,5503200735,1075543006593
21083,СЗ РИЖСКИЙ 26,7804097130,1037808056879
3156,СЗ АНДОР,5257145631,1145257003022
17661,СЗ ПРИМОРЬЕ 1,2540272700,1222500027023
2529,СЗ МАГМА СИМБИРСК,7321316785,1117321000510
22190,СЗ СЧАСТЛИВЫЕ ЛЮДИ,7100035137,1237100003645
702,СЖК,5433192206,1135476036750
19038,СЗ ДОМ46,4632171706,1124632015870
20853,СЗ СТ УЛЬТРА-ДЕВЕЛОПМЕНТ,278978360,1230200021237
23078,СЗ ЛУННАЯ ПОЛЯНА 1,900010643,1240900000990
7242,СЗ МАСТЕР-УНИВЕРСАЛ,9204009047,1149204017918
7965,СЗ СЛАВЯНСКИЙ ДОМ БЕТА,3702211216,1183702024230
16751,СЗ КБС-ДОМИНО,2464162534,1232400016463
7533,СЗ ГК ОСТ,7105520088,1137154037790
31805,СЗ ОМЕГА ИНВЕСТ,7806606181,1227800165075
27960,СЗ УЛЬТРА-2,272930242,1250200008486
10469,СЗ РИВЬЕРА ЕВПАТОРИЯ,9201527940,1199204002282
15982,СЗ ЭКОЛОГИКА,6678118995,1226600019689
11147,СЗ СЕМЬЯ,3665118880,1153668071006
18712,СЗ ШАНТЬЕ ДЕВЕЛОПМЕНТ,1655403820,1181690051960
16975,СК ИР-СТРОЙКАПИТАЛ,1503016016,1021500674722
17186,СЗ ПАРК,6320074323,1236300011750
13056,СЗ ТАЛЛЕР,7716887724,1187746026379
19438,СЗ ЮНИТИ,2536327121,1212500006476
16613,ООО СОЗДАТЕЛИ. ПЯТЫЙ,7203557569,1237200010080
17786,СЗ ТОЧКА ОПОРЫ,5402068382,1215400034222
26,СЗ СИБГРАДСТРОЙ ИНВЕСТ,5501253026,1135543048684
14497,СЗ ЗАРЕЧЬЕ,1656111330,1191690101624
16219,СЗ СМАРТ ДЕВЕЛОПМЕНТ,6685201549,1226600040501
1336,СЗ ЮПИТЕР,6213011713,1156234011471
6834,СЗ СПЕЦСТРОЙКРАСНОДАР,2312244278,1162375014746
28632,СЗ ЗАКАЗЧИК,5835129797,1185835013330
11290,СЗ СТРОЙИНДУСТРИЯ,2460089932,1152468027491
18847,СЗ УГМК-НАГОРНЫЙ,6678136352,1246600018994
6396,СЗ ПЕРВЫЙ БЕТОННЫЙ ЖБИ,7604304861,1167627070313
17713,СЗ ЖК ТЕКУЧЕВ,6164142894,1236100030616
37461,СЗ СИТИ ПАРК,725026493,1190726001696
19189,СЗ ВЕРШИНА,277959439,1220200024560
12008,СТРОЙГРАД-ЮГ,2310163143,1122310003870
17550,СЗ ТЕКСТИЛЬЩИКОВ,7300024654,1237300011024
29616,СЗ БЛЮХЕРА 7,6679176421,1246600029191
42929,СЗ АЛЬТЕРНАТИВА,2465220010,1092468009688
1825,СЗ БСК,3234047962,1023202744003
11733,СЗ АКВАСТРОЙ,5407978353,1205400024048
16572,СЗ МАГНУМ,6163229172,1236100013269
7840,СЗ РЕКА,7716915450,1187746587665
21947,СЗ РЯБИНИНА,6679168815,1236600051621
27986,СЗ КВАРТАЛ НА МАРГЕЛОВА,6200003786,1246200002487
23289,СЗ ОСНОВА ДВ,7500013152,1237500005600
22907,СЗ СЭМ И К,2463134446,1242400024019
3699,СЗ ИЗМАЙЛОВСКИЙ,7842349677,1079847031659
18406,СЗ ЭВИЛИН КМ-7,2635260492,1242600001599
23522,СЗ ВИРА НА ОКРУЖНОЙ,5410098285,1225400045650
14370,СЗ ОКЕАН СИТИ,1841076200,1181832000349
15716,СЗ ДОННЕФТЕСТРОЙ-АКСАЙ,2311310859,1202300055946
7061,СЗ АЛЬФА-ИНВЕСТ,5904252674,1115904011750
2611,СЗ ДАРСТРОЙ-КРАСНОДАР,2311248382,1172375094055
3626,СЗ СОЗВЕЗДИЕ,5829004207,1185835004915
2671,СЗ ПРОМЕТЕЙ,1435101278,1021401051528
17614,СЗ ЖК НА ПУТЕЙСКОЙ,7100031421,1227100016318
27428,СЗ РАЗУМ НА БАКИНСКОЙ,3000009658,1233000005204
10982,СЗ БЕРЕГОВОЕ-ИНВЕСТ,5405477471,1135476100627
18807,СЗ СИТИ-5,7733405554,1237700165328
3469,СЗ ГЛОРАКС-ЯР ПРИВОЛЖСКИЙ,7804601276,1177847211882
20824,СЗ СУ-5 ГРУППА А,2630053799,1242600007627
11388,БТК,7805276607,1037811065456
24492,СЗ СИТИСТРОЙ,1800017654,1241800006370
14939,СЗ СТРАНА Е 1,6685198381,1226600017049
21376,СЗ ЯНТАРНЫЙ БЕРЕГ,3906193300,1083925009145
24477,СЗ КОМФОРТ Б,9703203748,1257700041411
17880,СЗ КВАДРО,6674300033,1086674010048
19035,СЗ МЕГАПОЛИССТРОЙ-ЮГ-1,6168120348,1236100015502
12247,СЗ СПЕЦСТРОЙ,3917518705,1133926040753
20653,СЗ КВАРТАЛ А,5032337888,1225000011741
13107,СЗ ТРИ ЭС НОВАЯ ТУЛА,9706003874,1197746693792
33544,СЗ ЖИВИ В ТУЛЕ,7100057490,1247100009309
841,СЗ САРАНСКСТРОЙИНВЕСТ,1326194603,1051326028160
14777,СЗ ГК СОЧИОЙЛСТРОЙ,2320094347,1022302950020
15915,СЗ ИНСТЕП.ПЕРОВА,3666264900,1223600016397
22427,СЗ ПРАЙМ-ЗАТОН,275931653,1230200038804
298,СЗ НОВОСИБИРСКИЙ КВАРТАЛ,2221136980,1082221007153
20881,СЗ ФРИХАУЗ,9731048290,1197746427372
33447,СЗ СУ-2007 ИНВЕСТ,9310015807,1249300015249
16360,СЗ ИМПЕРИЯ-1,2635253840,1222600007585
13615,СЗ ЮГ-СТАНДАРТ,6330094939,1216300038350
40986,СЗ ИНТЕРСТРОЙ,573006490,1160573050087
370,СЗ СТРОЙИНВЕСТ КСМ,1001155425,1041000025065
20992,СЗ СТЭК-АРТ,275930610,1230200020599
24068,СЗ ЛИДЕР ИНВЕСТ,3666267274,1233600011040
20816,СЗ РКС-ТЕПЛИЧНЫЙ,5800003754,1245800002007
37106,СЗ АМАЛЬ,2013013280,1252000010129
41083,СЗ СИРИУС,9102302624,1259100001346
18617,СЗ МАРТ ПАРК,7751040384,1177746298025
35294,СЗ ОБЪЕКТ ГАРАНТ,9722071920,1247700204916
15121,СЗ ВИРА НА ГРИБОЕДОВА,5410076740,1185476086366
790,СЗ ГЛАВСТРОЙ,2631029929,1062648016100
23333,СЗ КВАРТАЛ КОМСОМОЛА,6660126360,1026604965958
7960,СЗ ШОРИЯ ГРАД,4205379475,1194205008557
166,ПРОГРЕСС,3019016289,1153025004274
17743,СЗ АСТОН. ДВИЖЕНИЕ 2,6658565522,1236600045087
15320,СЗ ПЕРВЫЙ,5402073840,1225400027544
16656,СЗ СКАНДИА. СЛОБОДА,7203548451,1227200021036
13378,СЗ КБС-БЕРЕГ,2464157140,1212400026244
19331,СЗ ГОЛОС.ЗАРЯ,7448244130,1227400027733
8570,СЗ ВЫБОР-СЕВЕР,3662274993,1193668017366
12007,СЗ ЭКРАН,7705014485,1027700419780
17322,СЗ БЕЛЫЙ ГОРОД,7452023486,1027403771988
19358,СЗ МЕНСИС КОНСАЛТИНГ,7728332413,1167746221642
17948,СЗ ТАЛАН-ЕКАТЕРИНБУРГ,1841078864,1181832010964
8576,СЗ СДС-ФИНАНС,4205096445,1054205257204
10979,СЗ НИЖЛИДЕРСТРОЙ,5260465039,1195275036912
12574,СЗ М.О.Д,5044084938,1125044003424
35656,СЗ УРБАНИКА 4,274394558,1250200013030
1200,СЗ ИНКОСТ,2129003280,1022101269673
19351,СЗ ЗЕЛЁНЫЙ ГОРОД - ЗАПАД,2536331985,1222500002900
17735,СПЕЦЗАСТРОЙЩИК ТСИ-161,1658238156,1221600031916
13045,СЗ МСК,5047208420,1185029002950
17145,КС БАРС СЗ,1660320337,1181690085730
13407,СЗ КОМПАС,5904385057,1205900024087
31319,СЗ КОБЛОВО,1500020014,1241500005460
16149,СЗ ПОСЕЙДОН 2,9727004565,1227700450010
16193,СЗ МОСКОВСКОЕ ШОССЕ,7801719720,1227800166230
21967,СЗ ПРАКТИКА-ИНВЕСТ,6671290813,1236600076910
23385,СЗ ПРОСПЕКТ ПЕРВЫЙ ЮЖНЫЙ,6685212692,1236600048431
18365,СЗ БАЛЧУГ ЭСТЕЙТ,9705062309,1167746249406
37161,СЗ БЦ АПСАЙД ОСТАНКИНО,9715494040,1247700631947
39864,СЗ ДИНАСТИЯ,1500022163,1251500000608
7590,СЗ ФОНД РЖС,4205376611,1194205000142
453,ИНВЕСТКАПИТАЛ,7813353502,5067847210547
27481,ГЁТЕБОРГ. ЕКАТЕРИНБУРГ,6671270253,1236600029270
38241,СЗ АЛЬФА.КАРКАС,3100045265,1253100004321
10709,СЗ СК КОНТИНЕНТ СТАЛИНГРАДСКИЙ БУЛЬВАР,3328024689,1203300003279
18875,СЗ МЕКСА,4000007701,1234000009825
1135,СЗ ИСКО-Ч,2126003691,1022101134186
17746,СЗ ПРОЕКТ-3,7100011418,1217100011260
17648,СЗ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ БУДУЩЕГО,1655422005,1191690066039
16121,СЗ ТСД,2543166718,1222500015319
30590,СЗ КПМ,1200019233,1251200002118
12701,СЗ БИЗНЕС-СТРОЙ,6215027109,1136215001053
19182,СЗ КСТ,1686021300,1221600099137
37362,СЗ ДА НА АМУНДСЕНА 2,6685219715,1246600026001
18393,ЭЛЬСТРОЙ-ЛАБ,2015008415,1212000002620
9077,СЗ ОЛИМП,7703463982,1187746738761
19084,КАСКАД ПРОЕКТ СЗ,5260476464,1215200005943
18242,СЗ УРАН,7203513191,1207200020356
21033,СЗ ЧЕРНИГОВСКАЯ НАБЕРЕЖНАЯ,5260462133,1195275016012
33295,СОЗДАТЕЛИ. СЕДЬМОЙ,7203592355,1257200007272
15361,СЗ СНАБТЕХНО,5836689819,1195835007202
28495,ТАКТИЧЕСКИЙ УРБАНИЗМ,5405097582,1245400028235
1645,СЗ ЗАВОД ЖБИ-3,7203321348,1147232045014
19790,СЗ ТАЛАН-РЕГИОН-55,1800002432,1231800012718
2118,СЗ ТАЛАН-ПЕРМЬ,1835080424,1071841008381
93,СЗ СК МАКРОСТРОЙ,3910502135,1143926032128
19316,СЗ ГРИНКОД,8601074347,1238600008756
16992,СЗ ИМПЕРИЯ-2,2635257764,1232600007936
7445,СЗ ТЕРМИНАЛ СК,5256129066,1145256003133
3468,СЗ ЖК АКАДЕМИЯ,5405341390,1075405009866
18982,СЗ ЭВО ДЕВЕЛОПМЕНТ,2308289572,1232300004100
9675,СЗ ИК ОСТОВ,5030063247,1085030003222
35530,СЗ МЕТР,2222902229,1232200008490
24461,СЗ СОКОЛ ТЫСЯЧЕЛЕТИЯ,3812991167,1223800013502
21986,СЗ РОМАНОВКА 1,4706069611,1234700032093
28121,СЗ СК АЗОВСКИЙ БЕРЕГ,9308026872,1249300017174
21480,СЗ АК БАРС-ИНВЕСТ,1657192580,1151690019128
2513,СЗ СТРОЙКОМ,8901027468,1138901000171
16781,СЗОХТА,4705096965,1224700017156
19844,СЗ ЭВИЛИН КМ-9,2635260622,1242600001940
17344,СЗ ИСТОК,6234204434,1236200005216
8658,СЗ СЕВЕРНЫЙ КВАРТАЛ,5005067343,1195081059172
15888,СПЕЦЗАСТРОЙЩИК ЖЕЛЕЗНО ЕКАТЕРИНБУРГ,4345513138,1214300008031
18804,СЗ АВАСТРОЙ,2222900180,1222200021130
33349,СПЕЦЗАСТРОЙЩИК ЖЕЛЕЗНО ВОЛГОГРАД,4345533215,1244300006389
24084,СЗ МЕТРОПОЛИС,3808285345,1233800023841
12252,СЗ ТРИУМФСТРОЙ,2536303709,1172536020470
16033,СЗ АИС ДЕВЕЛОПМЕНТ,7804586966,1177847001034
17690,СЗ ТЕХСТРОЙ,5406585455,1155476058693
16355,СЗ СМУ-2,245960294,1190280029774
33344,СЗ ЛИФТ С,9102298463,1249100010730
2256,СЗ ГОЛДЛАЙН,1435168723,1061435013452
16227,СЗ УРБАНСТРОЙ,1655396531,1171690127828
17618,СЗ ЭРА,9731100039,1227700601810
